# t_ns	Wlong_V/pC	Wxdip_V/pCmm	Wydip_V/pCmm
8.830000000000e+00	2.260228824744e-02	1.885520210181e-02	1.885520210181e-02
8.831000000000e+00	2.399152922021e-02	1.883230112964e-02	1.883230112964e-02
8.832000000000e+00	2.538077019299e-02	1.880940015746e-02	1.880940015746e-02
8.833000000000e+00	2.671516344490e-02	1.878288470074e-02	1.878288470074e-02
8.834000000000e+00	2.799470897713e-02	1.875275475956e-02	1.875275475956e-02
8.835000000000e+00	2.927425450836e-02	1.872262481835e-02	1.872262481835e-02
8.836000000000e+00	3.036877322574e-02	1.868548641815e-02	1.868548641815e-02
8.837000000000e+00	3.146329194311e-02	1.864834801796e-02	1.864834801796e-02
8.838000000000e+00	3.242872397188e-02	1.860817170273e-02	1.860817170273e-02
8.839000000000e+00	3.326506931483e-02	1.856495747253e-02	1.856495747253e-02
8.840000000000e+00	3.410141465603e-02	1.852174324230e-02	1.852174324230e-02
8.841000000000e+00	3.461403864128e-02	1.847406404946e-02	1.847406404946e-02
8.842000000000e+00	3.512666262653e-02	1.842638485662e-02	1.842638485662e-02
8.843000000000e+00	3.545112478865e-02	1.837757420105e-02	1.837757420105e-02
8.844000000000e+00	3.558742513173e-02	1.832763208279e-02	1.832763208279e-02
8.845000000000e+00	3.572372547258e-02	1.827768996453e-02	1.827768996453e-02
8.846000000000e+00	3.544883752270e-02	1.822814281826e-02	1.822814281826e-02
8.847000000000e+00	3.517394957282e-02	1.817859567199e-02	1.817859567199e-02
8.848000000000e+00	3.468678873249e-02	1.813071547719e-02	1.813071547719e-02
8.849000000000e+00	3.398735500633e-02	1.808450223385e-02	1.808450223385e-02
8.850000000000e+00	3.328792127792e-02	1.803828899053e-02	1.803828899053e-02
8.851000000000e+00	3.217443828067e-02	1.799842716698e-02	1.799842716698e-02
8.852000000000e+00	3.106095528341e-02	1.795856534343e-02	1.795856534343e-02
8.853000000000e+00	2.975793856415e-02	1.792331935064e-02	1.792331935064e-02
8.854000000000e+00	2.826538812700e-02	1.789268918849e-02	1.789268918849e-02
8.855000000000e+00	2.677283768810e-02	1.786205902642e-02	1.786205902642e-02
8.856000000000e+00	2.495944931072e-02	1.784318968489e-02	1.784318968489e-02
8.857000000000e+00	2.314606093333e-02	1.782432034336e-02	1.782432034336e-02
8.858000000000e+00	2.121144151372e-02	1.781232235918e-02	1.781232235918e-02
8.859000000000e+00	1.915559105450e-02	1.780719573220e-02	1.780719573220e-02
8.860000000000e+00	1.709974059448e-02	1.780206910530e-02	1.780206910530e-02
8.861000000000e+00	1.489515487366e-02	1.781195576091e-02	1.781195576091e-02
8.862000000000e+00	1.269056915285e-02	1.782184241652e-02	1.782184241652e-02
8.863000000000e+00	1.046307201910e-02	1.783945552886e-02	1.783945552886e-02
8.864000000000e+00	8.212663472908e-03	1.786479509778e-02	1.786479509778e-02
8.865000000000e+00	5.962254927045e-03	1.789013466677e-02	1.789013466677e-02
8.866000000000e+00	3.771040963861e-03	1.793046989964e-02	1.793046989964e-02
8.867000000000e+00	1.579827000675e-03	1.797080513250e-02	1.797080513250e-02
8.868000000000e+00	-5.319521250884e-04	1.801795770119e-02	1.801795770119e-02
8.869000000000e+00	-2.564296415154e-03	1.807192760554e-02	1.807192760554e-02
8.870000000000e+00	-4.596640703890e-03	1.812589750996e-02	1.812589750996e-02
8.871000000000e+00	-6.382999657538e-03	1.819129075899e-02	1.819129075899e-02
8.872000000000e+00	-8.169358611187e-03	1.825668400802e-02	1.825668400802e-02
8.873000000000e+00	-9.798643286448e-03	1.832631338080e-02	1.832631338080e-02
8.874000000000e+00	-1.127085368673e-02	1.840017887725e-02	1.840017887725e-02
8.875000000000e+00	-1.274306408507e-02	1.847404437373e-02	1.847404437373e-02
8.876000000000e+00	-1.385694491304e-02	1.855285178124e-02	1.855285178124e-02
8.877000000000e+00	-1.497082574102e-02	1.863165918876e-02	1.863165918876e-02
8.878000000000e+00	-1.589705730778e-02	1.871098265568e-02	1.871098265568e-02
8.879000000000e+00	-1.663563961738e-02	1.879082218200e-02	1.879082218200e-02
8.880000000000e+00	-1.737422192501e-02	1.887066170829e-02	1.887066170829e-02
8.881000000000e+00	-1.774888432516e-02	1.894746970256e-02	1.894746970256e-02
8.882000000000e+00	-1.812354672532e-02	1.902427769682e-02	1.902427769682e-02
8.883000000000e+00	-1.833557037190e-02	1.909757929739e-02	1.909757929739e-02
8.884000000000e+00	-1.838495526843e-02	1.916737450432e-02	1.916737450432e-02
8.885000000000e+00	-1.843434016354e-02	1.923716971120e-02	1.923716971120e-02
8.886000000000e+00	-1.822110863820e-02	1.929628442550e-02	1.929628442550e-02
8.887000000000e+00	-1.800787711287e-02	1.935539913980e-02	1.935539913980e-02
8.888000000000e+00	-1.770409294610e-02	1.940760195463e-02	1.940760195463e-02
8.889000000000e+00	-1.730975613985e-02	1.945289287015e-02	1.945289287015e-02
8.890000000000e+00	-1.691541933314e-02	1.949818378558e-02	1.949818378558e-02
8.891000000000e+00	-1.643364580477e-02	1.952720897636e-02	1.952720897636e-02
8.892000000000e+00	-1.595187227640e-02	1.955623416715e-02	1.955623416715e-02
8.893000000000e+00	-1.547544933566e-02	1.957632229381e-02	1.957632229381e-02
8.894000000000e+00	-1.500437698241e-02	1.958747335656e-02	1.958747335656e-02
8.895000000000e+00	-1.453330462974e-02	1.959862441921e-02	1.959862441921e-02
8.896000000000e+00	-1.416747109033e-02	1.959120613717e-02	1.959120613717e-02
8.897000000000e+00	-1.380163755093e-02	1.958378785513e-02	1.958378785513e-02
8.898000000000e+00	-1.352999055193e-02	1.956720556028e-02	1.956720556028e-02
8.899000000000e+00	-1.335253009130e-02	1.954145925281e-02	1.954145925281e-02
8.900000000000e+00	-1.317506963204e-02	1.951571294525e-02	1.951571294525e-02
8.901000000000e+00	-1.325080433938e-02	1.947278365039e-02	1.947278365039e-02
8.902000000000e+00	-1.332653904671e-02	1.942985435552e-02	1.942985435552e-02
8.903000000000e+00	-1.354939663292e-02	1.937931545684e-02	1.937931545684e-02
8.904000000000e+00	-1.391937709481e-02	1.932116695449e-02	1.932116695449e-02
8.905000000000e+00	-1.428935755837e-02	1.926301845207e-02	1.926301845207e-02
8.906000000000e+00	-1.496728930916e-02	1.919230358785e-02	1.919230358785e-02
8.907000000000e+00	-1.564522105995e-02	1.912158872363e-02	1.912158872363e-02
8.908000000000e+00	-1.646960558635e-02	1.904617957559e-02	1.904617957559e-02
8.909000000000e+00	-1.744044288520e-02	1.896607614384e-02	1.896607614384e-02
8.910000000000e+00	-1.841128018540e-02	1.888597271205e-02	1.888597271205e-02
8.911000000000e+00	-1.963209137387e-02	1.879999711159e-02	1.879999711159e-02
8.912000000000e+00	-2.085290256234e-02	1.871402151113e-02	1.871402151113e-02
8.913000000000e+00	-2.216482018619e-02	1.862693964554e-02	1.862693964554e-02
8.914000000000e+00	-2.356784424343e-02	1.853875151484e-02	1.853875151484e-02
8.915000000000e+00	-2.497086830119e-02	1.845056338415e-02	1.845056338415e-02
8.916000000000e+00	-2.646850593534e-02	1.836377441124e-02	1.836377441124e-02
8.917000000000e+00	-2.796614356949e-02	1.827698543834e-02	1.827698543834e-02
8.918000000000e+00	-2.946062713892e-02	1.819259051445e-02	1.819259051445e-02
8.919000000000e+00	-3.095195664371e-02	1.811058963952e-02	1.811058963952e-02
8.920000000000e+00	-3.244328614788e-02	1.802858876463e-02	1.802858876463e-02
8.921000000000e+00	-3.382157694348e-02	1.795439415861e-02	1.795439415861e-02
8.922000000000e+00	-3.519986773908e-02	1.788019955258e-02	1.788019955258e-02
8.923000000000e+00	-3.646932545438e-02	1.781117509183e-02	1.781117509183e-02
8.924000000000e+00	-3.762995009176e-02	1.774732077624e-02	1.774732077624e-02
8.925000000000e+00	-3.879057472744e-02	1.768346646072e-02	1.768346646072e-02
8.926000000000e+00	-3.963869850024e-02	1.763192845102e-02	1.763192845102e-02
8.927000000000e+00	-4.048682227304e-02	1.758039044133e-02	1.758039044133e-02
8.928000000000e+00	-4.113961269400e-02	1.753570326373e-02	1.753570326373e-02
8.929000000000e+00	-4.159706976734e-02	1.749786691808e-02	1.749786691808e-02
8.930000000000e+00	-4.205452683827e-02	1.746003057251e-02	1.746003057251e-02
8.931000000000e+00	-4.206536942301e-02	1.743669766559e-02	1.743669766559e-02
8.932000000000e+00	-4.207621200776e-02	1.741336475867e-02	1.741336475867e-02
8.933000000000e+00	-4.184879578893e-02	1.739741388482e-02	1.739741388482e-02
8.934000000000e+00	-4.138312077169e-02	1.738884504390e-02	1.738884504390e-02
8.935000000000e+00	-4.091744575186e-02	1.738027620306e-02	1.738027620306e-02
8.936000000000e+00	-3.997325044378e-02	1.738626195286e-02	1.738626195286e-02
8.937000000000e+00	-3.902905513570e-02	1.739224770266e-02	1.739224770266e-02
8.938000000000e+00	-3.785844854435e-02	1.740521654168e-02	1.740521654168e-02
8.939000000000e+00	-3.646143067463e-02	1.742516846977e-02	1.742516846977e-02
8.940000000000e+00	-3.506441280274e-02	1.744512039792e-02	1.744512039792e-02
8.941000000000e+00	-3.326579533292e-02	1.747817298081e-02	1.747817298081e-02
8.942000000000e+00	-3.146717786311e-02	1.751122556369e-02	1.751122556369e-02
8.943000000000e+00	-2.950417650897e-02	1.755030858745e-02	1.755030858745e-02
8.944000000000e+00	-2.737679127405e-02	1.759542205196e-02	1.759542205196e-02
8.945000000000e+00	-2.524940603784e-02	1.764053551653e-02	1.764053551653e-02
8.946000000000e+00	-2.288239906673e-02	1.769659072879e-02	1.769659072879e-02
8.947000000000e+00	-2.051539209562e-02	1.775264594104e-02	1.775264594104e-02
8.948000000000e+00	-1.807819639914e-02	1.781361239397e-02	1.781361239397e-02
8.949000000000e+00	-1.557081197883e-02	1.787949008746e-02	1.787949008746e-02
8.950000000000e+00	-1.306342755829e-02	1.794536778099e-02	1.794536778099e-02
8.951000000000e+00	-1.051838095920e-02	1.802000632008e-02	1.802000632008e-02
8.952000000000e+00	-7.973334360118e-03	1.809464485916e-02	1.809464485916e-02
8.953000000000e+00	-5.459289747940e-03	1.817317820504e-02	1.817317820504e-02
8.954000000000e+00	-2.976247121995e-03	1.825560635762e-02	1.825560635762e-02
8.955000000000e+00	-4.932044968851e-04	1.833803451023e-02	1.833803451023e-02
8.956000000000e+00	1.837146149852e-03	1.842737817400e-02	1.842737817400e-02
8.957000000000e+00	4.167496796601e-03	1.851672183777e-02	1.851672183777e-02
8.958000000000e+00	6.383110058794e-03	1.860912581260e-02	1.860912581260e-02
8.959000000000e+00	8.483985938926e-03	1.870459009844e-02	1.870459009844e-02
8.960000000000e+00	1.058486181750e-02	1.880005438430e-02	1.880005438430e-02
8.961000000000e+00	1.239700306857e-02	1.890088470951e-02	1.890088470951e-02
8.962000000000e+00	1.420914431964e-02	1.900171503473e-02	1.900171503473e-02
8.963000000000e+00	1.585711204822e-02	1.910484405260e-02	1.910484405260e-02
8.964000000000e+00	1.734090625787e-02	1.921027176310e-02	1.921027176310e-02
8.965000000000e+00	1.882470046563e-02	1.931569947361e-02	1.931569947361e-02
8.966000000000e+00	1.996076227330e-02	1.942487885967e-02	1.942487885967e-02
8.967000000000e+00	2.109682408097e-02	1.953405824574e-02	1.953405824574e-02
8.968000000000e+00	2.205899632928e-02	1.964462009047e-02	1.964462009047e-02
8.969000000000e+00	2.284727902201e-02	1.975656439385e-02	1.975656439385e-02
8.970000000000e+00	2.363556171295e-02	1.986850869723e-02	1.986850869723e-02
8.971000000000e+00	2.409319194114e-02	1.998203278632e-02	1.998203278632e-02
8.972000000000e+00	2.455082216933e-02	2.009555687541e-02	2.009555687541e-02
8.973000000000e+00	2.485869591946e-02	2.020915733297e-02	2.020915733297e-02
8.974000000000e+00	2.501681319479e-02	2.032283415899e-02	2.032283415899e-02
8.975000000000e+00	2.517493046871e-02	2.043651098500e-02	2.043651098500e-02
8.976000000000e+00	2.507487333260e-02	2.054864778474e-02	2.054864778474e-02
8.977000000000e+00	2.497481619648e-02	2.066078458448e-02	2.066078458448e-02
8.978000000000e+00	2.476939118085e-02	2.077117227581e-02	2.077117227581e-02
8.979000000000e+00	2.445859828801e-02	2.087981085877e-02	2.087981085877e-02
8.980000000000e+00	2.414780539429e-02	2.098844944170e-02	2.098844944170e-02
8.981000000000e+00	2.367579195366e-02	2.109139292722e-02	2.109139292722e-02
8.982000000000e+00	2.320377851303e-02	2.119433641273e-02	2.119433641273e-02
8.983000000000e+00	2.267513724841e-02	2.129324126098e-02	2.129324126098e-02
8.984000000000e+00	2.208986816103e-02	2.138810747206e-02	2.138810747206e-02
8.985000000000e+00	2.150459907327e-02	2.148297368308e-02	2.148297368308e-02
8.986000000000e+00	2.084951529732e-02	2.156727322586e-02	2.156727322586e-02
8.987000000000e+00	2.019443152138e-02	2.165157276864e-02	2.165157276864e-02
8.988000000000e+00	1.952282554884e-02	2.172934005235e-02	2.172934005235e-02
8.989000000000e+00	1.883469738006e-02	2.180057507715e-02	2.180057507715e-02
8.990000000000e+00	1.814656921125e-02	2.187181010186e-02	2.187181010186e-02
8.991000000000e+00	1.745425822111e-02	2.192758800259e-02	2.192758800259e-02
8.992000000000e+00	1.676194723097e-02	2.198336590332e-02	2.198336590332e-02
8.993000000000e+00	1.607785153541e-02	2.203033234711e-02	2.203033234711e-02
8.994000000000e+00	1.540197113426e-02	2.206848733416e-02	2.206848733416e-02
8.995000000000e+00	1.472609073327e-02	2.210664232111e-02	2.210664232111e-02
8.996000000000e+00	1.407947243399e-02	2.212535698841e-02	2.212535698841e-02
8.997000000000e+00	1.343285413471e-02	2.214407165571e-02	2.214407165571e-02
8.998000000000e+00	1.280394787993e-02	2.215238836517e-02	2.215238836517e-02
8.999000000000e+00	1.219275366926e-02	2.215030711701e-02	2.215030711701e-02
9.000000000000e+00	1.158155945879e-02	2.214822586874e-02	2.214822586874e-02
9.001000000000e+00	1.100683555935e-02	2.212455238720e-02	2.212455238720e-02
9.002000000000e+00	1.043211165992e-02	2.210087890566e-02	2.210087890566e-02
9.003000000000e+00	9.874473014066e-03	2.206632805984e-02	2.206632805984e-02
9.004000000000e+00	9.333919621421e-03	2.202089984997e-02	2.202089984997e-02
9.005000000000e+00	8.793366228939e-03	2.197547163998e-02	2.197547163998e-02
9.006000000000e+00	8.283101814531e-03	2.190880602281e-02	2.190880602281e-02
9.007000000000e+00	7.772837400122e-03	2.184214040565e-02	2.184214040565e-02
9.008000000000e+00	7.275767824433e-03	2.176546141507e-02	2.176546141507e-02
9.009000000000e+00	6.791893087178e-03	2.167876905129e-02	2.167876905129e-02
9.010000000000e+00	6.308018350052e-03	2.159207668741e-02	2.159207668741e-02
9.011000000000e+00	5.847829502409e-03	2.148724068868e-02	2.148724068868e-02
9.012000000000e+00	5.387640654767e-03	2.138240468996e-02	2.138240468996e-02
9.013000000000e+00	4.938925136649e-03	2.126974708427e-02	2.126974708427e-02
9.014000000000e+00	4.501682947806e-03	2.114926787177e-02	2.114926787177e-02
9.015000000000e+00	4.064440759095e-03	2.102878865921e-02	2.102878865921e-02
9.016000000000e+00	3.651663753357e-03	2.089569682091e-02	2.089569682091e-02
9.017000000000e+00	3.238886747619e-03	2.076260498261e-02	2.076260498261e-02
9.018000000000e+00	2.840153427715e-03	2.062492973667e-02	2.062492973667e-02
9.019000000000e+00	2.455463793341e-03	2.048267108320e-02	2.048267108320e-02
9.020000000000e+00	2.070774159149e-03	2.034041242969e-02	2.034041242969e-02
9.021000000000e+00	1.719376783468e-03	2.019271113098e-02	2.019271113098e-02
9.022000000000e+00	1.367979407787e-03	2.004500983226e-02	2.004500983226e-02
9.023000000000e+00	1.036237402725e-03	1.989651268290e-02	1.989651268290e-02
9.024000000000e+00	7.241507678543e-04	1.974721968291e-02	1.974721968291e-02
9.025000000000e+00	4.120641332296e-04	1.959792668293e-02	1.959792668293e-02
9.026000000000e+00	1.452430726646e-04	1.945086146118e-02	1.945086146118e-02
9.027000000000e+00	-1.215779879009e-04	1.930379623943e-02	1.930379623943e-02
9.028000000000e+00	-3.632419888025e-04	1.915966069342e-02	1.915966069342e-02
9.029000000000e+00	-5.797489305867e-04	1.901845482307e-02	1.901845482307e-02
9.030000000000e+00	-7.962558720792e-04	1.887724895278e-02	1.887724895278e-02
9.031000000000e+00	-9.589868690823e-04	1.874519977955e-02	1.874519977955e-02
9.032000000000e+00	-1.121717866085e-03	1.861315060632e-02	1.861315060632e-02
9.033000000000e+00	-1.256833836270e-03	1.848709709461e-02	1.848709709461e-02
9.034000000000e+00	-1.364334780235e-03	1.836703924427e-02	1.836703924427e-02
9.035000000000e+00	-1.471835723904e-03	1.824698139402e-02	1.824698139402e-02
9.036000000000e+00	-1.524765971870e-03	1.814118275343e-02	1.814118275343e-02
9.037000000000e+00	-1.577696219836e-03	1.803538411283e-02	1.803538411283e-02
9.038000000000e+00	-1.604618393176e-03	1.793752848112e-02	1.793752848112e-02
9.039000000000e+00	-1.605532492454e-03	1.784761585812e-02	1.784761585812e-02
9.040000000000e+00	-1.606446591471e-03	1.775770323521e-02	1.775770323521e-02
9.041000000000e+00	-1.559290066569e-03	1.768462117837e-02	1.768462117837e-02
9.042000000000e+00	-1.512133541667e-03	1.761153912153e-02	1.761153912153e-02
9.043000000000e+00	-1.443254410208e-03	1.754700027069e-02	1.754700027069e-02
9.044000000000e+00	-1.352652672664e-03	1.749100462567e-02	1.749100462567e-02
9.045000000000e+00	-1.262050934908e-03	1.743500898074e-02	1.743500898074e-02
9.046000000000e+00	-1.132500580864e-03	1.739569479125e-02	1.739569479125e-02
9.047000000000e+00	-1.002950226820e-03	1.735638060176e-02	1.735638060176e-02
9.048000000000e+00	-8.557188579379e-04	1.732490422896e-02	1.732490422896e-02
9.049000000000e+00	-6.908064746003e-04	1.730126567268e-02	1.730126567268e-02
9.050000000000e+00	-5.258940910817e-04	1.727762711648e-02	1.727762711648e-02
9.051000000000e+00	-3.276673236391e-04	1.726814541093e-02	1.726814541093e-02
9.052000000000e+00	-1.294405561966e-04	1.725866370537e-02	1.725866370537e-02
9.053000000000e+00	8.537330618470e-05	1.725529971270e-02	1.725529971270e-02
9.054000000000e+00	3.167742631443e-04	1.725805343279e-02	1.725805343279e-02
9.055000000000e+00	5.481752202935e-04	1.726080715294e-02	1.726080715294e-02
9.056000000000e+00	8.145484702042e-04	1.727359825426e-02	1.727359825426e-02
9.057000000000e+00	1.080921720114e-03	1.728638935557e-02	1.728638935557e-02
9.058000000000e+00	1.366478160515e-03	1.730302895659e-02	1.730302895659e-02
9.059000000000e+00	1.671217790989e-03	1.732351705722e-02	1.732351705722e-02
9.060000000000e+00	1.975957421695e-03	1.734400515787e-02	1.734400515787e-02
9.061000000000e+00	2.323350286182e-03	1.736984233530e-02	1.736984233530e-02
9.062000000000e+00	2.670743150669e-03	1.739567951272e-02	1.739567951272e-02
9.063000000000e+00	3.041550637826e-03	1.742307736068e-02	1.742307736068e-02
9.064000000000e+00	3.435772747145e-03	1.745203587912e-02	1.745203587912e-02
9.065000000000e+00	3.829994856733e-03	1.748099439757e-02	1.748099439757e-02
9.066000000000e+00	4.273911007576e-03	1.751108037945e-02	1.751108037945e-02
9.067000000000e+00	4.717827158418e-03	1.754116636134e-02	1.754116636134e-02
9.068000000000e+00	5.186736774576e-03	1.757098287824e-02	1.757098287824e-02
9.069000000000e+00	5.680639855511e-03	1.760052993018e-02	1.760052993018e-02
9.070000000000e+00	6.174542936697e-03	1.763007698210e-02	1.763007698210e-02
9.071000000000e+00	6.714987768527e-03	1.765781511609e-02	1.765781511609e-02
9.072000000000e+00	7.255432600358e-03	1.768555325008e-02	1.768555325008e-02
9.073000000000e+00	7.815099016232e-03	1.771197070248e-02	1.771197070248e-02
9.074000000000e+00	8.393987015732e-03	1.773706747332e-02	1.773706747332e-02
